ags,chem_ammonia,chem_basic,chem_other,metal_nonfe,metal_steel_primary,metal_steel_secondary,miner_cement,miner_ceram,miner_chalk,miner_glas,other_food,other_further,other_paper,sum,count_chem_ammonia,count_chem_basic,count_chem_other,count_metal_nonfe,count_metal_steel_primary,count_metal_steel_secondary,count_miner_cement,count_miner_ceram,count_miner_chalk,count_miner_glas,count_other_food,count_other_further,count_other_paper,count_sum
14626600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19021.0,0.0,0.0,0.0,19021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
14627040,0.0,0.0,0.0,0.0,0.0,8936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8936,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14627050,0.0,0.0,0.0,0.0,0.0,69929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69929,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14627110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30339.0,0.0,30339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
14627140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8365.0,0.0,0.0,0.0,0.0,0.0,8365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
14627190,0.0,67426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14627230,0.0,0.0,0.0,0.0,0.0,71433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71433,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
14628110,0.0,0.0,0.0,0.0,0.0,32621.0,0.0,20722.0,0.0,0.0,0.0,0.0,13.0,53356,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4
14628160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29521.0,29521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
14628210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11170.0,11170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
14713000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36807.0,0.0,36807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
14729040,0.0,1377169.0,0.0,0.0,0.0,0.0,0.0,0.0,22813.0,0.0,0.0,0.0,0.0,1399982,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6
14729150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7870.0,0.0,0.0,0.0,0.0,0.0,7870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
14729400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49188.0,49188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
14729410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47643.0,0.0,0.0,0.0,47643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
14730070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20874.0,0.0,0.0,0.0,20874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
14730110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167456.0,167456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
14730230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10052.0,0.0,0.0,0.0,10052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
14730250,0.0,0.0,0.0,19125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14730310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111514.0,0.0,0.0,0.0,111514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
15003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,0.0,939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
15081135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35942.0,0.0,0.0,0.0,35942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
15082440,0.0,31183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31183,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15083270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124544.0,0.0,0.0,0.0,124544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
15083390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42839.0,0.0,0.0,0.0,0.0,0.0,42839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
15083415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4091.0,0.0,0.0,4091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
15083490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271906.0,0.0,0.0,0.0,271906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2
15083531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107887.0,0.0,0.0,107887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
15083535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30076.0,0.0,0.0,0.0,0.0,0.0,30076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
15083580,207746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207746,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
15084130,0.0,85998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15084250,0.0,0.0,0.0,0.0,0.0,0.0,903374.0,0.0,0.0,0.0,0.0,0.0,0.0,903374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15084590,0.0,437605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283017.0,0.0,0.0,720622,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
15085190,0.0,0.0,0.0,0.0,0.0,88727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15085228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929397.0,0.0,0.0,0.0,0.0,929397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7
15086015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
15086040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10824.0,0.0,0.0,10824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
15087220,0.0,0.0,0.0,9430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9430,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15088205,0.0,758652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14516.0,773168,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10
15088330,0.0,159242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159242,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
15089026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128976.0,0.0,0.0,128976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
15089030,0.0,191795.0,0.0,0.0,0.0,0.0,683600.0,0.0,0.0,30554.0,0.0,0.0,0.0,905949,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3
15089195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109999.0,0.0,0.0,109999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
15089307,0.0,0.0,0.0,128686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128686,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
15089310,0.0,130244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15090010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102000.0,102000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2
15091020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19495.0,0.0,0.0,0.0,0.0,0.0,19495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
15091375,2672197.0,36520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2708717,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
15091391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4509.0,0.0,0.0,0.0,0.0,0.0,4509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
16053000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17782.0,0.0,0.0,0.0,17782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
16061022,0.0,0.0,0.0,0.0,0.0,0.0,1010775.0,0.0,0.0,0.0,0.0,0.0,0.0,1010775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16061114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2863.0,0.0,0.0,0.0,0.0,0.0,2863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
16062002,42403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16062041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5052.0,0.0,0.0,0.0,0.0,0.0,5052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
16063013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
16063078,134152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134152,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
16064018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25672.0,0.0,0.0,0.0,0.0,0.0,25672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
16064066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32656.0,0.0,0.0,0.0,0.0,0.0,32656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2
16066063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18597.0,18597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3
16069043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46413.0,0.0,0.0,0.0,46413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
16070004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7178.0,0.0,7178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
16070025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45036.0,0.0,0.0,0.0,45036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
16072011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105818.0,0.0,0.0,0.0,105818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2
16072013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4386.0,0.0,0.0,0.0,4386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
16073066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22711.0,0.0,0.0,0.0,22711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
16073076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16073111,0.0,0.0,0.0,0.0,0.0,105250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105250,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
16074063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16075004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53521.0,53521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16076012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69603.0,0.0,0.0,0.0,0.0,69603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
16076022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16076084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112942.0,0.0,0.0,0.0,0.0,112942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
DG000000,6237217.0,19735455.0,1177223.0,3033567.0,29859859.0,16316487.0,19998124.0,1916514.0,7628018.0,3883906.0,4028307.0,1833176.0,6433305.0,122081158,24.0,214.0,21.0,44.0,11.0,98.0,36.0,134.0,49.0,77.0,76.0,100.0,140.0,1024
